Id,m1
StatusCode,Complete
Messages,
Full label,eu-west-2:AWS/RDS DBInstanceIdentifier:medicore-postgresql CPUUtilization Average 60
Label,CPUUtilization
2026/08/19 14:21:00,3.79614059039976
2026/08/19 14:22:00,3.236623900965982
2026/08/19 14:23:00,4.908333333333333
2026/08/19 14:24:00,4.245754245754245
2026/08/19 14:25:00,3.928928928928929
2026/08/19 14:26:00,3.1385803959439884
2026/08/19 14:27:00,3.328272801588229
2026/08/19 14:28:00,3.266666666666666
2026/08/19 14:29:00,3.696303696303696
2026/08/19 14:30:00,4.1541541541541545
2026/08/19 14:31:00,3.37995337995338
2026/08/19 14:32:00,3.0947614280947615
2026/08/19 14:33:00,3.4381711926208354
2026/08/19 14:34:00,3.9167319455324257
2026/08/19 14:35:00,3.350055834263904
2026/08/19 14:36:00,3.84993583440276
2026/08/19 14:37:00,3.1666666666666665
2026/08/19 14:38:00,3.2282282282282284
2026/08/19 14:39:00,4.054279054279054
2026/08/19 14:40:00,3.7000616676944613
2026/08/19 14:41:00,3.4582756954050766
2026/08/19 14:42:00,2.983283611939801
2026/08/19 14:43:00,3.545271025542635
2026/08/19 14:44:00,3.921144208195275
2026/08/19 14:45:00,4.0790110275103855
2026/08/19 14:46:00,3.1
2026/08/19 14:47:00,3.1552306898216753
2026/08/19 14:48:00,3.2865651223703307
2026/08/19 14:49:00,3.995937463578695
2026/08/19 14:50:00,3.3033584143879615
2026/08/19 14:51:00,3.779490850968182
2026/08/19 14:52:00,3.203256644254992
2026/08/19 14:53:00,6.341666666666666
2026/08/19 14:54:00,4.108333333333333
2026/08/19 14:55:00,3.6583333333333337
2026/08/19 14:56:00,3.155178155178155
2026/08/19 14:57:00,3.2198865532198866
2026/08/19 14:58:00,3.3132981468840015
2026/08/19 14:59:00,3.8789435926525293
2026/08/19 15:00:00,3.8710644178418607
2026/08/19 15:01:00,4.062395729062396
2026/08/19 15:02:00,3.2166130564490594
2026/08/19 15:03:00,3.4666666666666663
2026/08/19 15:04:00,3.708456948564952
2026/08/19 15:05:00,3.8209243473628125
2026/08/19 15:06:00,3.1866261803863996
2026/08/19 15:07:00,3.283333333333333
2026/08/19 15:08:00,3.4251141704723493
2026/08/19 15:09:00,3.816539448685044
2026/08/19 15:10:00,3.6583333333333337
2026/08/19 15:11:00,3.6583333333333337
2026/08/19 15:12:00,3.1166666666666663
2026/08/19 15:13:00,3.4666666666666663
2026/08/19 15:14:00,3.916666666666667
2026/08/19 15:15:00,3.75
2026/08/19 15:16:00,3.1917730591019704
2026/08/19 15:17:00,3.141561947935069
2026/08/19 15:18:00,3.4083901398356637
2026/08/19 15:19:00,3.6999999999999997
2026/08/19 15:20:00,3.650060834347239
2026/08/19 15:21:00,3.4833333333333334
2026/08/19 15:22:00,3.6212580333655224
2026/08/19 15:23:00,4.946778337615536
2026/08/19 15:24:00,4.341666666666666
2026/08/19 15:25:00,3.7583333333333333
2026/08/19 15:26:00,3.338272756031368
2026/08/19 15:27:00,3.2332255591480283
2026/08/19 15:28:00,3.2951265495436872
2026/08/19 15:29:00,3.7166666666666663
2026/08/19 15:30:00,3.6083333333333334
2026/08/19 15:31:00,4.041666666666666
2026/08/19 15:32:00,3.15
2026/08/19 15:33:00,3.1083333333333334
2026/08/19 15:34:00,3.899870004333189
2026/08/19 15:35:00,3.3666666666666663
2026/08/19 15:36:00,3.85
2026/08/19 15:37:00,3.083436114537151
2026/08/19 15:38:00,3.146853146853147
2026/08/19 15:39:00,3.9372706039372702
2026/08/19 15:40:00,3.255132453087797
2026/08/19 15:41:00,3.962229525700272
2026/08/19 15:42:00,3.2550240588734782
2026/08/19 15:43:00,3.341778059268642
2026/08/19 15:44:00,3.8333333333333326
2026/08/19 15:45:00,3.9872541332310103
2026/08/19 15:46:00,3.3217336285985453
2026/08/19 15:47:00,3.141614306428226
2026/08/19 15:48:00,3.3700367033700362
2026/08/19 15:49:00,3.5999999999999996
2026/08/19 15:50:00,3.591666666666667
2026/08/19 15:51:00,3.8333333333333326
2026/08/19 15:52:00,3.1302552490051445
2026/08/19 15:53:00,5.183333333333334
2026/08/19 15:54:00,3.9082681955300744
2026/08/19 15:55:00,3.591666666666667
2026/08/19 15:56:00,3.516666666666666
2026/08/19 15:57:00,3.15
2026/08/19 15:58:00,3.4200867534200867
2026/08/19 15:59:00,3.625
2026/08/19 16:00:00,4.19573433675763
2026/08/19 16:01:00,3.749875004166528
2026/08/19 16:02:00,4.091803060102003
2026/08/19 16:03:00,4.158402640044001
2026/08/19 16:04:00,4.258191393620213
2026/08/19 16:05:00,3.6084536151205038
2026/08/19 16:06:00,3.5165494483517215
2026/08/19 16:07:00,3.103206646868431
2026/08/19 16:08:00,3.2967032967032965
2026/08/19 16:09:00,3.920587253920587
2026/08/19 16:10:00,3.4416666666666664
2026/08/19 16:11:00,3.904428904428905
2026/08/19 16:12:00,3.0697364030697365
2026/08/19 16:13:00,3.408333333333333
2026/08/19 16:14:00,4.033333333333333
2026/08/19 16:15:00,3.521537155130788
2026/08/19 16:16:00,3.4116881600240236
2026/08/19 16:17:00,3.4299034299034297
2026/08/19 16:18:00,3.1416666666666666
2026/08/19 16:19:00,3.9083333333333328
2026/08/19 16:20:00,3.7416666666666663
2026/08/19 16:21:00,3.458333333333333
2026/08/19 16:22:00,3.208333333333333
2026/08/19 16:23:00,5.850097501625027
2026/08/19 16:24:00,4.946530755242655
2026/08/19 16:25:00,4.416666666666666
2026/08/19 16:26:00,3.591666666666667
2026/08/19 16:27:00,3.1885312775770496
2026/08/19 16:28:00,3.3498883370554315
2026/08/19 16:29:00,3.65
2026/08/19 16:30:00,3.5786382822536242
2026/08/19 16:31:00,3.8
2026/08/19 16:32:00,3.2301032301032304
2026/08/19 16:33:00,3.6583333333333337
2026/08/19 16:34:00,4.045712379045712
2026/08/19 16:35:00,5.116666666666666
2026/08/19 16:36:00,3.9083333333333328
2026/08/19 16:37:00,3.654739506152284
2026/08/19 16:38:00,3.5868604127391936
2026/08/19 16:39:00,4.012720824522552
2026/08/19 16:40:00,3.5534942693648754
2026/08/19 16:41:00,3.72121676295766
2026/08/19 16:42:00,3.595321910609119
2026/08/19 16:43:00,3.3300033300033305
2026/08/19 16:44:00,3.845512178845512
2026/08/19 16:45:00,3.75
2026/08/19 16:46:00,3.4498850038332054
2026/08/19 16:47:00,3.233333333333333
2026/08/19 16:48:00,3.329892444474043
2026/08/19 16:49:00,3.5584519483982797
2026/08/19 16:50:00,3.7037037037037033
2026/08/19 16:51:00,3.3833333333333333
2026/08/19 16:52:00,3.275
2026/08/19 16:53:00,6.191666666666667
2026/08/19 16:54:00,3.979353979353979
2026/08/19 16:55:00,3.7705000083418145
2026/08/19 16:56:00,3.271782746965484
2026/08/19 16:57:00,3.111340962930833
2026/08/19 16:58:00,3.275
2026/08/19 16:59:00,3.538246361850211
2026/08/19 17:00:00,3.9955290113776654
2026/08/19 17:01:00,3.8543505044787056
2026/08/19 17:02:00,3.1616530690558418
2026/08/19 17:03:00,3.358277362043966
2026/08/19 17:04:00,3.9333333333333327
2026/08/19 17:05:00,3.754578754578754
2026/08/19 17:06:00,3.291611806469892
2026/08/19 17:07:00,3.1532057591885083
2026/08/19 17:08:00,3.1083333333333334
2026/08/19 17:09:00,3.8461538461538463
2026/08/19 17:10:00,3.9289944777190144
2026/08/19 17:11:00,3.5416076398726686
2026/08/19 17:12:00,3.075051250854181
2026/08/19 17:13:00,3.3416109731504475
2026/08/19 17:14:00,3.641666666666666
2026/08/19 17:15:00,3.958399306655111
2026/08/19 17:16:00,3.4499425009583176
2026/08/19 17:17:00,3.0833333333333335
2026/08/19 17:18:00,3.1303594918161077
2026/08/19 17:19:00,3.6035434844263525
2026/08/19 17:20:00,3.754703786339871
2026/08/19 17:21:00,3.486703813686564
2026/08/19 17:22:00,3.3217336285985453
2026/08/19 17:23:00,4.8
2026/08/19 17:24:00,4.0332661122314635
2026/08/19 17:25:00,3.9582673622106297
2026/08/19 17:26:00,3.249945834236096
2026/08/19 17:27:00,3.3618072007741335
2026/08/19 17:28:00,3.1999999999999997
2026/08/19 17:29:00,3.9333333333333327
2026/08/19 17:30:00,3.4048717137576796
2026/08/19 17:31:00,3.887285406830277
2026/08/19 17:32:00,3.0833333333333335
2026/08/19 17:33:00,3.2216709400286367
2026/08/19 17:34:00,4.108470282342744
2026/08/19 17:35:00,3.303303303303303
2026/08/19 17:36:00,3.5833333333333335
2026/08/19 17:37:00,3.113604955127458
2026/08/19 17:38:00,3.1864666922473766
2026/08/19 17:39:00,3.9126887664208057
2026/08/19 17:40:00,3.8789435926525293
2026/08/19 17:41:00,3.463203463203463
2026/08/19 17:42:00,3.153153153153153
2026/08/19 17:43:00,3.2799986680208457
2026/08/19 17:44:00,3.91231084936352
2026/08/19 17:45:00,3.854478854478854
2026/08/19 17:46:00,3.52494125097915
2026/08/19 17:47:00,3.158333333333333
2026/08/19 17:48:00,3.161547573366256
2026/08/19 17:49:00,3.875
2026/08/19 17:50:00,3.588078588078588
2026/08/19 17:51:00,3.470136803470137
2026/08/19 17:52:00,3.1717753617155893
2026/08/19 17:53:00,4.941666666666666
2026/08/19 17:54:00,3.970703548607751
2026/08/19 17:55:00,3.4416666666666664
2026/08/19 17:56:00,3.488178488178488
2026/08/19 17:57:00,3.333333333333333
2026/08/19 17:58:00,3.3199866533199867
2026/08/19 17:59:00,3.6166666666666663
2026/08/19 18:00:00,3.9877453837060224
2026/08/19 18:01:00,3.7703113009242273
2026/08/19 18:02:00,3.291721528692145
2026/08/19 18:03:00,3.4416666666666664
2026/08/19 18:04:00,3.7210928525048694
2026/08/19 18:05:00,3.8206783789645793
2026/08/19 18:06:00,3.2134532134532137
2026/08/19 18:07:00,3.3533533533533535
2026/08/19 18:08:00,3.180206130638206
2026/08/19 18:09:00,3.8
2026/08/19 18:10:00,3.5201281259905577
2026/08/19 18:11:00,3.766666666666666
2026/08/19 18:12:00,3.388278388278388
2026/08/19 18:13:00,3.3283283283283285
2026/08/19 18:14:00,3.775
2026/08/19 18:15:00,3.9333333333333327
2026/08/19 18:16:00,3.072030370641713
2026/08/19 18:17:00,3.3782656568015748
2026/08/19 18:18:00,3.2332255591480283
2026/08/19 18:19:00,3.6333333333333333
2026/08/19 18:20:00,3.538069629210302
2026/08/19 18:21:00,3.536929211364888
2026/08/19 18:22:00,3.3666666666666663
2026/08/19 18:23:00,4.716745279087985
2026/08/19 18:24:00,4.049932501124981
2026/08/19 18:25:00,3.9128842119284686
2026/08/19 18:26:00,3.4199726402188784
2026/08/19 18:27:00,3.1552832262146593
2026/08/19 18:28:00,3.1697836205602177
2026/08/19 18:29:00,3.3666105564907256
2026/08/19 18:30:00,3.64641435921344
2026/08/19 18:31:00,3.8788788788788793
2026/08/19 18:32:00,3.183280278662022
2026/08/19 18:33:00,3.3666666666666663
2026/08/19 18:34:00,3.6916666666666664
2026/08/19 18:35:00,3.8333333333333326
2026/08/19 18:36:00,3.091718195303255
2026/08/19 18:37:00,3.2219391578000893
2026/08/19 18:38:00,3.1083333333333334
2026/08/19 18:39:00,4.0956257715791935
2026/08/19 18:40:00,3.5666666666666664
2026/08/19 18:41:00,3.6963652408465006
2026/08/19 18:42:00,3.158385973099552
2026/08/19 18:43:00,3.186413533081979
2026/08/19 18:44:00,3.7083333333333335
2026/08/19 18:45:00,4.445702487595325
2026/08/19 18:46:00,3.033333333333333
2026/08/19 18:47:00,3.266666666666666
2026/08/19 18:48:00,3.1530479463481362
2026/08/19 18:49:00,3.766666666666666
2026/08/19 18:50:00,3.629824502980452
2026/08/19 18:51:00,3.5749999999999997
2026/08/19 18:52:00,3.1447065496646758
2026/08/19 18:53:00,6.035932530762442
2026/08/19 18:54:00,4.116666666666666
2026/08/19 18:55:00,3.8369784628730623
2026/08/19 18:56:00,3.0916666666666663
2026/08/19 18:57:00,3.1333333333333333
2026/08/19 18:58:00,3.3217889373605516
2026/08/19 18:59:00,3.775062917715295
2026/08/19 19:00:00,3.641666666666666
2026/08/19 19:01:00,4.1
2026/08/19 19:02:00,3.1112890579383747
2026/08/19 19:03:00,3.283333333333333
2026/08/19 19:04:00,3.8879730922290485
2026/08/19 19:05:00,3.283333333333333
2026/08/19 19:06:00,3.695177084897319
2026/08/19 19:07:00,3.122034067635746
2026/08/19 19:08:00,3.3416666666666663
2026/08/19 19:09:00,3.770248402649183
2026/08/19 19:10:00,3.5216544282931217
2026/08/19 19:11:00,3.3854210096226005
2026/08/19 19:12:00,3.084258610916608
2026/08/19 19:13:00,3.5917265287754794
2026/08/19 19:14:00,3.6916051399143353
2026/08/19 19:15:00,3.3467647940324357
2026/08/19 19:16:00,3.4283712317111825
2026/08/19 19:17:00,3.141614306428226
2026/08/19 19:18:00,3.416723612060201
2026/08/19 19:19:00,3.8083333333333327
2026/08/19 19:20:00,3.516608056532391
2026/08/19 19:21:00,3.3750000000000004
2026/08/19 19:22:00,3.0833333333333335
2026/08/19 19:23:00,5.058333333333334
2026/08/19 19:24:00,4.075
2026/08/19 19:25:00,3.891666666666667
2026/08/19 19:26:00,3.458333333333333
2026/08/19 19:27:00,3.3416666666666663
2026/08/19 19:28:00,3.25
2026/08/19 19:29:00,3.875
2026/08/19 19:30:00,3.6583333333333337
2026/08/19 19:31:00,3.7000616676944613
2026/08/19 19:32:00,3.2999450009166513
2026/08/19 19:33:00,3.358333333333333
2026/08/19 19:34:00,3.725
2026/08/19 19:35:00,3.5749999999999997
2026/08/19 19:36:00,3.687978687978688
2026/08/19 19:37:00,3.1281281281281283
2026/08/19 19:38:00,3.391666666666666
2026/08/19 19:39:00,3.7083333333333335
2026/08/19 19:40:00,3.6916666666666664
2026/08/19 19:41:00,3.766666666666666
2026/08/19 19:42:00,3.0833333333333335
2026/08/19 19:43:00,3.3249999999999997
2026/08/19 19:44:00,3.8
2026/08/19 19:45:00,3.9499999999999997
2026/08/19 19:46:00,3.280107893904327
2026/08/19 19:47:00,3.269882050683172
2026/08/19 19:48:00,3.241666666666667
2026/08/19 19:49:00,3.575059584326405
2026/08/19 19:50:00,3.596223964836921
2026/08/19 19:51:00,3.3868330608295234
2026/08/19 19:52:00,3.1666666666666665
2026/08/19 19:53:00,5.094650616852306
2026/08/19 19:54:00,3.900195009750487
2026/08/19 19:55:00,3.48682015348682
2026/08/19 19:56:00,3.6166666666666663
2026/08/19 19:57:00,3.1083333333333334
2026/08/19 19:58:00,3.241666666666667
2026/08/19 19:59:00,4.391666666666667
2026/08/19 20:00:00,4.6537571388135
2026/08/19 20:01:00,4.229158672694816
2026/08/19 20:02:00,3.066717778629644
2026/08/19 20:03:00,3.3499441675972066
2026/08/19 20:04:00,3.8629324985847013
2026/08/19 20:05:00,3.7286043175069232
2026/08/19 20:06:00,3.4750579176319607
2026/08/19 20:07:00,3.141614306428226
2026/08/19 20:08:00,3.1
2026/08/19 20:09:00,3.866666666666667
2026/08/19 20:10:00,3.3750562509375155
2026/08/19 20:11:00,3.9416666666666673
2026/08/19 20:12:00,3.0303030303030303
2026/08/19 20:13:00,3.241774725824194
2026/08/19 20:14:00,3.962097325792836
2026/08/19 20:15:00,3.371796793046606
2026/08/19 20:16:00,3.461621874113741
2026/08/19 20:17:00,3.346876248834421
2026/08/19 20:18:00,3.1029478004103894
2026/08/19 20:19:00,3.84993583440276
2026/08/19 20:20:00,3.0916666666666663
2026/08/19 20:21:00,3.8249999999999997
2026/08/19 20:22:00,3.1666666666666665
2026/08/19 20:23:00,5.091666666666666
2026/08/19 20:24:00,4.179154179154179
2026/08/19 20:25:00,3.520186853520187
2026/08/19 20:26:00,3.5499999999999994
2026/08/19 20:27:00,3.125
2026/08/19 20:28:00,3.5333333333333337
2026/08/19 20:29:00,3.7380532152252823
2026/08/19 20:30:00,3.7536285075573055
2026/08/19 20:31:00,3.4667822260742027
2026/08/19 20:32:00,3.1552832262146593
2026/08/19 20:33:00,3.4000000000000004
2026/08/19 20:34:00,4.0166666666666675
2026/08/19 20:35:00,3.3115344833338893
2026/08/19 20:36:00,3.433333333333333
2026/08/19 20:37:00,3.233333333333333
2026/08/19 20:38:00,3.3666666666666663
2026/08/19 20:39:00,4.058333333333334
2026/08/19 20:40:00,3.3750000000000004
2026/08/19 20:41:00,4.062604062604063
2026/08/19 20:42:00,3.1667194453240883
2026/08/19 20:43:00,3.495103518459819
2026/08/19 20:44:00,3.996137067501415
2026/08/19 20:45:00,4.283333333333333
2026/08/19 20:46:00,3.0946581695639117
2026/08/19 20:47:00,3.1666666666666665
2026/08/19 20:48:00,3.5333333333333337
2026/08/19 20:49:00,3.87958306969929
2026/08/19 20:50:00,3.6333333333333333
2026/08/19 20:51:00,3.68689733408962
2026/08/19 20:52:00,3.5749999999999997
2026/08/19 20:53:00,6.616666666666666
2026/08/19 20:54:00,4.416666666666666
2026/08/19 20:55:00,3.4666666666666663
2026/08/19 20:56:00,3.921144208195275
2026/08/19 20:57:00,3.5917265287754794
2026/08/19 20:58:00,3.4783624170031033
2026/08/19 20:59:00,4.008333333333333
2026/08/19 21:00:00,4.087715208631656
2026/08/19 21:01:00,3.775062917715295
2026/08/19 21:02:00,3.5783994795055305
2026/08/19 21:03:00,3.241666666666667
2026/08/19 21:04:00,4
2026/08/19 21:05:00,3.8
2026/08/19 21:06:00,3.15
2026/08/19 21:07:00,3.4416666666666664
2026/08/19 21:08:00,3.225
2026/08/19 21:09:00,4.166666666666666
2026/08/19 21:10:00,3.854607213027407
2026/08/19 21:11:00,3.545093590470788
2026/08/19 21:12:00,3.26345760002664
2026/08/19 21:13:00,3.358389306488441
2026/08/19 21:14:00,4.162356945046878
2026/08/19 21:15:00,3.987811781944121
2026/08/19 21:16:00,3.35
2026/08/19 21:17:00,3.158333333333333
2026/08/19 21:18:00,3.5666666666666664
2026/08/19 21:19:00,4.012211804744586
2026/08/19 21:20:00,3.725
2026/08/19 21:21:00,3.85
2026/08/19 21:22:00,3.225
2026/08/19 21:23:00,5.041666666666666
2026/08/19 21:24:00,4.229385906487279
2026/08/19 21:25:00,4.162218070198853
2026/08/19 21:26:00,3.4384574397229253
2026/08/19 21:27:00,3.3197651141064997
2026/08/19 21:28:00,3.233333333333333
2026/08/19 21:29:00,3.8416666666666672
2026/08/19 21:30:00,3.9712934594378577
2026/08/19 21:31:00,3.7916666666666665
2026/08/19 21:32:00,3.308333333333333
2026/08/19 21:33:00,3.3833333333333333
2026/08/19 21:34:00,4.11217135993594
2026/08/19 21:35:00,3.75
2026/08/19 21:36:00,3.725
2026/08/19 21:37:00,3.408333333333333
2026/08/19 21:38:00,3.163661188537556
2026/08/19 21:39:00,4.420866489832007
2026/08/19 21:40:00,3.9962036065737543
2026/08/19 21:41:00,3.670153312313364
2026/08/19 21:42:00,3.1303594918161077
2026/08/19 21:43:00,3.5249999999999995
2026/08/19 21:44:00,4.2165963900601655
2026/08/19 21:45:00,4.3999266678888675
2026/08/19 21:46:00,3.261540514839592
2026/08/19 21:47:00,3.333333333333333
2026/08/19 21:48:00,3.296813080688667
2026/08/19 21:49:00,3.85
2026/08/19 21:50:00,3.9832669455509078
2026/08/19 21:51:00,3.9372049181695328
2026/08/19 21:52:00,3.2133997102945338
2026/08/19 21:53:00,5.175
2026/08/19 21:54:00,4.329401558250889
2026/08/19 21:55:00,3.925
2026/08/19 21:56:00,3.158333333333333
2026/08/19 21:57:00,3.125
2026/08/19 21:58:00,3.121878121878122
2026/08/19 21:59:00,4.041666666666666
2026/08/19 22:00:00,3.928928928928929
2026/08/19 22:01:00,3.7960773867004094
2026/08/19 22:02:00,3.1416666666666666
2026/08/19 22:03:00,3.175105836861228
2026/08/19 22:04:00,4.045712379045712
2026/08/19 22:05:00,3.4048717137576796
2026/08/19 22:06:00,3.508274862085632
2026/08/19 22:07:00,3.1251041701390045
2026/08/19 22:08:00,3.3249999999999997
2026/08/19 22:09:00,4.025
2026/08/19 22:10:00,3.525058750979183
2026/08/19 22:11:00,3.47842044677266
2026/08/19 22:12:00,3.096748414165127
2026/08/19 22:13:00,3.025
2026/08/19 22:14:00,4.120856203807204
2026/08/19 22:15:00,3.3333888898148305
2026/08/19 22:16:00,3.4249429176180395
2026/08/19 22:17:00,3.0416666666666665
2026/08/19 22:18:00,3.333333333333333
2026/08/19 22:19:00,3.712891893241871
2026/08/19 22:20:00,3.461852883765161
2026/08/19 22:21:00,3.787941857173779
2026/08/19 22:22:00,3.1030513338115813
2026/08/19 22:23:00,6.17684764330786
2026/08/19 22:24:00,4.813387390092931
2026/08/19 22:25:00,4.466666666666666
2026/08/19 22:26:00,3.0884752422496757
2026/08/19 22:27:00,3.091718195303255
2026/08/19 22:28:00,3.7167286121435352
2026/08/19 22:29:00,3.661995328661995
2026/08/19 22:30:00,3.4548209320524133
2026/08/19 22:31:00,3.9206526635412673
2026/08/19 22:32:00,3.0333838897314958
2026/08/19 22:33:00,3.499941667638873
2026/08/19 22:34:00,3.7583333333333333
2026/08/19 22:35:00,3.266666666666666
2026/08/19 22:36:00,3.687733084709642
2026/08/19 22:37:00,3.053256807261078
2026/08/19 22:38:00,3.7333333333333334
2026/08/19 22:39:00,3.925
2026/08/19 22:40:00,3.208333333333333
2026/08/19 22:41:00,3.683394723245387
2026/08/19 22:42:00,3.4916666666666663
2026/08/19 22:43:00,3.163397822250341
2026/08/19 22:44:00,3.812209079230551
2026/08/19 22:45:00,3.991733195553259
2026/08/19 22:46:00,3.121878121878122
2026/08/19 22:47:00,3.3115897299010695
2026/08/19 22:48:00,3.080304367372084
2026/08/19 22:49:00,3.8704726314208977
2026/08/19 22:50:00,3.221831865332423
2026/08/19 22:51:00,3.73308446103593
2026/08/19 22:52:00,3.236731901830255
2026/08/19 22:53:00,6.183333333333333
2026/08/19 22:54:00,3.866666666666667
2026/08/19 22:55:00,3.8416666666666672
2026/08/19 22:56:00,3.308333333333333
2026/08/19 22:57:00,3.1216702184336707
2026/08/19 22:58:00,2.936465563267485
2026/08/19 22:59:00,3.5999999999999996
2026/08/19 23:00:00,4.362159102260997
2026/08/19 23:01:00,3.7455370549567886
2026/08/19 23:02:00,3.0916666666666663
2026/08/19 23:03:00,3.233333333333333
2026/08/19 23:04:00,3.7916666666666665
2026/08/19 23:05:00,3.966732778879648
2026/08/19 23:06:00,3.2332794453425775
2026/08/19 23:07:00,3.1634504919998006
2026/08/19 23:08:00,3.345123294070539
2026/08/19 23:09:00,3.7083333333333335
2026/08/19 23:10:00,3.4916666666666663
2026/08/19 23:11:00,3.9
2026/08/19 23:12:00,3.0916151397476708
2026/08/19 23:13:00,3.241666666666667
2026/08/19 23:14:00,3.7166666666666663
2026/08/19 23:15:00,4.2165963900601655
2026/08/19 23:16:00,3.163555836760519
2026/08/19 23:17:00,3.028028028028028
2026/08/19 23:18:00,3.371628371628372
2026/08/19 23:19:00,3.73707040373707
2026/08/19 23:20:00,3.5583926398773316
2026/08/19 23:21:00,3.6999383343610943
2026/08/19 23:22:00,3.055278055278055
2026/08/19 23:23:00,4.913328550693205
2026/08/19 23:24:00,3.8666022232962782
2026/08/19 23:25:00,3.6917281954699246
2026/08/19 23:26:00,3.4666666666666663
2026/08/19 23:27:00,3.0968515342734886
2026/08/19 23:28:00,3.2999450009166513
2026/08/19 23:29:00,3.803867265052804
2026/08/19 23:30:00,3.4833333333333334
2026/08/19 23:31:00,3.8083333333333327
